TLOC,SEXO,EDAD_V,NIV,Ser_indig,Distancia,Ingreso,Edu_fin,Tener_conyuge,Primaria,Secundaria,Preparatoria,Carrera,Afore,Seguro,Credito,Empenio,Amistad,Familiar,Microfinanza,Credit_Fintech,Nomina_Cuenta,Cuenta_Fintech
1,0,25,3,0,10,0,,0,0,1,0,0,0,0,,0,0,0,0,0,1,0
1,0,38,2,0,,0,0,1,1,0,0,0,0,0,,0,0,0,0,0,,0
1,0,21,3,0,,0,,1,0,1,0,0,0,0,,0,0,0,0,0,,0
1,1,36,3,1,0,4000,0,1,0,1,0,0,0,0,,1,1,1,0,0,0,0
0,0,36,2,1,,4800,1,0,1,0,0,0,0,0,,0,0,1,0,0,,0
1,0,23,3,0,,0,0,1,0,1,0,0,0,0,,0,0,0,0,0,,0
1,1,55,2,1,,1200,,0,1,0,0,0,0,0,,0,0,0,0,0,,0
1,0,36,3,1,25,0,0,0,0,1,0,0,0,0,,0,0,1,0,0,0,0
1,0,45,3,0,20,0,,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
1,0,54,3,0,,0,0,0,0,1,0,0,0,0,,0,1,1,0,0,,0
1,0,32,3,1,,0,0,1,0,1,0,0,0,0,,0,0,0,0,0,,0
1,0,54,2,1,0,0,,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
1,0,39,6,0,,2400,,0,0,0,1,0,0,0,1,0,0,0,0,0,,0
1,1,56,1,0,30,6000,,0,0,0,0,0,1,0,,0,0,0,0,0,0,0
1,0,28,6,0,40,7400,0,0,0,0,1,0,1,0,,0,0,0,0,0,1,0
0,1,36,6,0,,14000,,1,0,0,1,0,0,0,,0,0,0,0,0,,0
1,0,23,6,0,,0,,1,0,0,1,0,0,0,0,0,0,0,1,0,,0
1,0,25,3,1,,7200,,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,1,57,3,1,,4000,0,1,0,1,0,0,0,0,,0,0,0,0,0,,0
0,1,29,7,1,40,9000,,1,0,0,1,0,1,1,,0,0,0,0,0,1,1
1,0,45,0,1,,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,,0
1,1,19,6,0,30,6800,0,1,0,0,1,0,0,0,,0,0,1,0,0,0,1
0,1,38,8,1,40,2800,,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1,0,59,2,1,,700,,0,1,0,0,0,0,0,,0,0,0,0,0,,0
1,0,76,0,0,,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1,0,32,3,0,,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0
1,0,18,6,1,,0,,1,0,0,1,0,0,0,,0,0,0,0,0,,0
1,0,45,2,1,,4800,0,1,1,0,0,0,0,0,,0,0,1,0,0,0,0
0,0,84,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0
1,0,25,6,0,,0,,1,0,0,1,0,0,0,,0,0,0,0,0,1,0
1,0,28,6,0,45,0,,0,0,0,1,0,1,0,,0,0,0,0,0,0,0
1,1,26,6,0,30,24000,,1,0,0,1,0,0,0,,0,0,0,0,0,0,0
0,1,45,8,0,,50000,,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1
1,0,65,2,0,,0,0,0,1,0,0,0,0,0,,0,0,1,0,0,,0
1,1,35,6,0,10,8000,0,1,0,0,1,0,1,0,,0,0,0,0,0,0,0
1,1,88,2,1,5,0,0,0,1,0,0,0,0,0,,0,1,0,0,0,0,0
1,1,49,3,0,30,4800,,0,0,1,0,0,1,0,,0,0,1,0,0,0,0
1,1,52,3,0,,7200,,1,0,1,0,0,1,0,,0,0,0,0,0,,0
0,0,36,3,1,0,4000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,,0
1,1,19,2,0,30,6300,,1,1,0,0,0,0,0,,0,0,0,0,0,0,0
0,1,36,3,0,5,8800,,0,0,1,0,0,0,0,,0,1,1,0,0,0,0
1,0,33,3,0,20,1600,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
1,0,49,6,1,5,5600,,0,0,0,1,0,0,0,1,0,0,0,0,0,,0
1,0,47,3,0,,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0
0,1,22,8,0,20,0,,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0
0,0,30,8,0,,0,,1,0,0,0,1,0,0,,0,0,0,0,0,0,0
1,0,33,3,0,,12000,,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,0,41,3,0,30,7200,,1,0,1,0,0,0,0,,0,0,0,0,0,,0
1,1,29,8,1,,10000,0,1,0,0,0,1,0,0,,0,0,0,0,0,,0
1,0,21,6,1,,0,0,1,0,0,1,0,0,0,,0,0,0,0,0,,0
1,1,48,2,1,40,3000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,32,3,0,40,8000,,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0
1,0,62,2,0,,1000,,0,1,0,0,0,0,0,,0,0,0,0,0,,0
1,1,35,3,0,20,13200,,0,0,1,0,0,1,1,,0,0,1,0,0,1,0
1,1,32,3,1,,6000,0,0,0,1,0,0,0,0,,0,0,0,0,0,,0
1,0,61,2,0,,1000,0,0,1,0,0,0,0,0,,0,0,1,0,0,,0
1,0,32,3,0,,4000,,1,0,1,0,0,0,0,,0,0,0,0,0,,0
1,0,30,6,0,30,0,,1,0,0,1,0,1,0,,0,0,0,0,0,0,0
1,0,32,8,1,0,15000,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0
1,0,55,0,0,,11200,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0
0,1,53,8,1,,12200,0,0,0,0,0,1,1,1,,0,0,1,0,0,1,0
1,0,27,3,0,,0,,0,0,1,0,0,0,0,,0,0,1,0,0,0,0
0,0,69,2,1,,0,,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
1,0,18,6,0,20,7200,,1,0,0,1,0,0,0,,0,1,1,0,0,,0
0,0,49,5,1,,2000,1,0,0,0,1,0,1,1,,0,1,1,0,0,0,0
1,1,69,3,0,,0,,0,0,1,0,0,1,0,,0,0,0,0,0,0,0
1,1,38,3,1,,8000,1,1,0,1,0,0,1,0,,0,0,1,0,0,,0
1,0,49,3,1,15,1000,0,0,0,1,0,0,0,0,,0,1,1,0,0,0,0
1,1,30,3,0,,6000,,0,0,1,0,0,0,0,,0,0,0,0,0,,0
1,0,76,0,1,30,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
0,1,57,2,1,3,6000,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,45,3,0,,4800,0,0,0,1,0,0,0,0,,0,0,1,0,0,0,0
0,0,28,6,0,,0,,1,0,0,1,0,0,0,,0,0,0,0,0,,0
1,1,42,3,1,,5600,0,0,0,1,0,0,1,0,,0,0,0,0,0,1,0
0,0,26,6,0,,2400,0,1,0,0,1,0,0,0,1,0,0,0,0,0,,0
0,0,39,3,0,15,6400,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,0,65,2,1,15,0,,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
0,1,62,2,0,,1200,0,0,1,0,0,0,0,0,,0,0,1,0,0,,0
1,0,42,2,0,15,4000,0,0,1,0,0,0,0,1,0,0,1,1,1,0,,0
1,0,58,5,0,,0,,0,0,0,1,0,0,0,1,0,0,0,0,0,,0
1,1,53,0,1,,1800,0,0,0,0,0,0,0,0,,0,0,1,0,0,,0
1,1,34,3,0,,1400,,1,0,1,0,0,1,0,,0,0,0,0,0,,0
1,0,71,2,0,,0,,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
0,0,40,6,1,5,3600,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0
0,1,59,6,0,10,7200,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,0,37,8,0,20,20000,,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0
1,0,31,6,0,0,0,,0,0,0,1,0,1,0,,0,0,0,0,0,0,0
0,0,36,3,1,,3000,0,0,0,1,0,0,0,0,,0,0,1,0,0,,0
1,0,56,2,0,0,0,,0,1,0,0,0,0,0,,0,0,0,0,0,,0
1,1,37,2,0,,4000,,1,1,0,0,0,0,0,,0,0,0,0,0,,0
1,0,18,6,0,,0,,1,0,0,1,0,0,0,,0,0,0,0,0,,0
0,1,47,6,0,10,8000,,0,0,0,1,0,0,0,,0,0,0,0,0,1,0
0,0,47,0,1,,3000,,1,0,0,0,0,0,0,,0,0,0,0,0,,0
0,1,55,6,0,,0,,1,0,0,1,0,0,0,,0,0,0,0,0,0,1
0,1,43,2,1,,4000,0,0,1,0,0,0,0,0,1,0,1,1,0,0,,0
1,0,38,3,0,0,3200,0,0,0,1,0,0,0,0,,0,0,1,0,0,0,0
0,1,27,8,0,15,8000,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0
0,0,48,2,0,20,2400,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0
1,0,26,8,0,30,10000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,0,40,2,1,,0,,1,1,0,0,0,0,0,,0,0,0,0,0,,0
1,1,65,2,1,,8000,0,1,1,0,0,0,0,0,,0,0,0,0,0,,0
1,0,29,2,0,,0,0,0,1,0,0,0,0,0,,0,0,1,0,0,0,0
1,0,95,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1,0,42,3,1,,0,0,1,0,1,0,0,0,0,,0,0,0,0,0,,0
0,1,52,2,0,,7200,,0,1,0,0,0,1,0,1,0,0,0,0,0,,0
0,0,40,3,1,30,0,,0,0,1,0,0,0,0,,0,0,0,0,0,0,0
1,0,35,6,1,,3600,,0,0,0,1,0,0,0,,0,0,0,0,0,,0
1,1,32,3,0,20,8000,,1,0,1,0,0,0,0,,0,0,0,0,0,0,0
1,1,72,6,0,30,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,1,70,2,0,30,0,0,1,1,0,0,0,0,0,,0,0,0,0,0,0,0
1,0,40,8,1,,6000,,1,0,0,0,1,0,0,,0,0,0,0,0,0,0
1,1,45,3,0,,4000,,0,0,1,0,0,1,0,,0,0,0,0,0,,0
0,0,41,7,1,,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,,0
0,0,74,2,1,15,0,,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
0,1,63,8,1,10,18000,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,1,30,6,0,20,11200,,0,0,0,1,0,1,0,,0,0,0,0,0,1,0
1,0,70,0,0,5,0,0,1,0,0,0,0,0,0,,0,1,0,0,0,0,0
1,0,75,0,1,,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0
0,1,22,8,0,10,10000,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0
0,1,35,3,1,10,7200,,0,0,1,0,0,1,0,,0,0,0,0,0,0,0
0,0,67,2,0,,0,,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
1,0,31,8,0,30,10000,0,0,0,0,0,1,0,0,,0,0,1,0,0,1,0
1,0,24,3,0,,6000,0,1,0,1,0,0,0,0,0,0,0,1,0,0,,0
1,1,44,3,0,,6000,,0,0,1,0,0,0,0,,0,0,0,0,0,,0
1,0,31,6,1,30,8400,0,0,0,0,1,0,1,0,,0,1,1,0,0,1,1
1,1,70,2,0,,0,0,0,1,0,0,0,1,0,,0,0,0,0,0,0,0
1,1,28,3,1,99,2000,,1,0,1,0,0,0,0,,0,0,0,0,0,,0
1,0,26,6,1,,0,,1,0,0,1,0,0,0,,0,0,0,0,0,0,0
0,0,37,5,1,35,600,0,1,0,0,1,0,1,0,,0,1,1,0,0,,0
1,0,39,2,1,0,0,0,0,1,0,0,0,0,0,,0,0,1,0,0,,0
1,0,34,2,0,,2000,0,0,1,0,0,0,0,0,,0,0,1,0,0,,0
1,0,77,0,1,10,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0
0,0,30,6,0,45,3000,0,0,0,0,1,0,1,0,,0,1,1,0,0,1,0
1,1,31,2,1,30,2000,,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0
1,1,60,2,1,20,8000,,0,1,0,0,0,1,0,,0,0,1,0,0,,0
1,1,24,8,0,10,4000,,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1
1,0,56,3,0,45,7200,0,0,0,1,0,0,1,0,,0,0,0,0,0,1,0
1,1,59,0,1,35,3000,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1,0,27,6,1,15,12200,,0,0,0,1,0,1,0,,0,0,0,0,0,1,0
1,0,57,2,1,,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,,0
1,0,24,3,0,30,0,,0,0,1,0,0,0,0,,0,0,0,0,0,,0
1,0,25,8,0,15,14000,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1
0,0,65,2,1,15,0,,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
1,1,70,2,0,,0,,0,1,0,0,0,0,0,,0,0,0,0,0,,0
0,0,18,6,0,0,8000,,1,0,0,1,0,0,0,,0,0,1,0,0,,0
1,1,19,6,1,0,6000,,1,0,0,1,0,0,0,1,0,1,1,0,0,,0
1,1,26,3,0,20,7600,,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1
1,1,58,6,0,5,2500,0,0,0,0,1,0,0,0,,0,0,0,0,0,,0
1,1,32,3,1,,4000,0,1,0,1,0,0,0,0,,0,0,0,0,0,,0
1,0,45,8,1,30,12000,,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0
1,1,34,6,1,,4000,,0,0,0,1,0,0,0,,0,0,0,0,0,,0
1,0,58,6,0,,0,,0,0,0,1,0,0,0,,0,0,0,0,0,0,0
0,1,65,4,1,,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0
0,0,21,6,0,10,4800,0,1,0,0,1,0,0,0,,0,1,1,0,0,,0
0,0,24,3,1,30,0,,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1
1,1,76,0,1,,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,0
1,1,85,2,1,,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
1,0,58,2,1,30,120,0,1,1,0,0,0,1,0,1,0,0,0,0,0,,0
1,0,58,2,1,,1000,0,1,1,0,0,0,0,0,,0,1,1,0,0,,0
0,0,35,8,1,15,6000,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0
0,0,61,2,0,,0,,0,1,0,0,0,0,0,1,0,0,0,0,0,,0
0,1,35,6,0,,6000,0,0,0,0,1,0,0,0,,0,0,0,0,0,,0
0,0,70,2,0,,0,0,1,1,0,0,0,0,0,,0,0,0,0,0,0,0
0,1,55,3,0,,8000,0,0,0,1,0,0,1,0,,0,0,0,0,0,,0
1,0,65,2,0,,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,1
0,1,41,6,0,10,11200,,0,0,0,1,0,0,0,,0,0,0,0,0,0,0
1,1,27,8,0,,0,,1,0,0,0,1,1,0,,0,0,0,0,0,1,0
1,0,32,3,0,,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,,0
1,0,37,6,0,0,10000,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
0,1,31,10,0,15,14000,,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1
1,0,50,3,0,,6000,,0,0,1,0,0,1,0,,0,0,0,0,0,,0
0,0,48,2,1,,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
1,1,55,3,0,0,8000,0,0,0,1,0,0,1,0,,0,0,0,0,0,1,0
0,1,32,6,0,20,20000,0,0,0,0,1,0,1,0,,0,0,1,0,0,1,0
1,1,19,2,0,,800,0,1,1,0,0,0,0,0,,0,0,0,0,0,,0
1,0,53,2,0,,4800,0,1,1,0,0,0,0,0,,0,0,1,0,0,,0
1,1,69,2,1,30,3200,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
0,0,62,2,1,,6000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,,0
1,1,21,8,1,0,0,,1,0,0,0,1,0,0,1,0,0,0,0,0,,0
1,0,78,0,1,45,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1,0,23,3,1,,0,,1,0,1,0,0,0,0,,0,0,0,0,0,,0
1,1,40,2,1,,0,,0,1,0,0,0,0,0,,0,0,0,0,0,,0
1,0,44,3,1,20,0,,0,0,1,0,0,0,1,0,0,0,0,1,0,,0
1,1,39,2,0,,10000,,1,1,0,0,0,1,1,,0,1,0,0,0,,0
1,0,60,2,1,,2000,,0,1,0,0,0,0,0,,0,0,0,0,0,,0
0,0,46,3,0,,4000,,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
1,0,49,2,0,50,4000,,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
0,1,37,8,0,10,18000,,1,0,0,0,1,1,1,,0,0,0,0,0,1,0
1,0,66,2,1,,0,,0,1,0,0,0,0,0,,0,0,0,0,0,,0
1,0,60,2,0,,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,,0
1,0,30,2,0,20,0,,1,1,0,0,0,0,0,,0,0,0,0,0,,0
1,0,29,3,0,25,1200,,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
1,0,49,0,1,,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1,1,77,2,0,45,0,0,0,1,0,0,0,1,0,,0,0,0,0,0,0,0
1,0,21,6,1,0,400,0,1,0,0,1,0,0,0,,0,0,0,0,0,,0
1,0,37,3,1,40,2000,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
0,1,25,3,1,,12000,,0,0,1,0,0,1,0,,0,0,0,0,0,,0
1,0,32,3,1,,5000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,,0
1,0,36,6,1,40,5600,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0
1,1,51,2,0,,4800,0,1,1,0,0,0,0,0,,0,0,0,0,0,,0
1,0,64,2,0,,0,,0,1,0,0,0,0,0,,0,0,0,0,0,,0
0,0,56,3,1,20,0,,0,0,1,0,0,0,0,,0,0,0,0,0,0,0
1,0,63,2,1,,4000,0,0,1,0,0,0,0,0,,0,0,0,0,0,,0
1,0,29,6,1,30,0,0,1,0,0,1,0,1,0,,0,0,1,0,0,,0
0,1,32,2,0,10,16000,,1,1,0,0,0,1,0,,0,0,0,0,0,1,0
1,0,70,2,1,,0,,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
1,0,26,6,0,40,8000,0,1,0,0,1,0,1,0,,0,1,0,0,0,1,0
1,1,21,2,0,30,6000,,1,1,0,0,0,0,0,,0,1,0,0,0,,0
0,0,79,2,0,,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
1,1,63,2,1,0,6000,,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
1,0,21,3,1,,0,0,0,0,1,0,0,0,0,,0,0,1,0,0,,0
1,0,29,8,0,30,10000,,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0
1,1,50,2,1,,0,,0,1,0,0,0,0,0,,0,0,0,0,0,,0
1,1,58,2,1,40,1600,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,58,3,0,10,0,,0,0,1,0,0,1,0,,0,0,0,0,0,,0
0,0,57,3,0,,0,,0,0,1,0,0,0,0,,0,0,0,0,0,0,1
1,1,53,3,1,,4800,0,0,0,1,0,0,0,0,,0,1,1,0,0,,0
1,0,28,6,0,40,7200,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
1,0,33,6,0,20,2000,,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1
0,1,19,6,1,0,5600,0,1,0,0,1,0,0,0,1,0,1,1,0,0,,0
1,1,59,2,0,,9200,0,0,1,0,0,0,1,0,,0,0,1,0,0,,0
1,0,39,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0
1,0,22,8,0,,0,,1,0,0,0,1,0,0,,0,0,0,0,0,,0
0,1,38,3,1,,20000,,0,0,1,0,0,0,0,,0,0,0,0,0,0,0
1,0,59,8,1,10,8800,,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1
1,1,42,2,1,,2400,,0,1,0,0,0,1,0,,0,1,0,0,0,0,1
0,0,30,6,0,10,0,0,1,0,0,1,0,0,0,,0,0,0,0,0,0,0
0,1,31,2,0,,7200,0,1,1,0,0,0,0,0,,0,0,0,0,0,,0
1,0,55,3,0,,0,,0,0,1,0,0,0,0,,0,0,0,0,0,,0
0,0,85,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
0,0,52,3,1,,4000,,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0
0,0,59,6,0,,0,,0,0,0,1,0,0,0,,0,0,0,0,0,,0
1,0,27,3,1,0,2000,,0,0,1,0,0,0,0,,0,0,0,0,0,0,0
1,0,47,2,1,0,1600,0,0,1,0,0,0,0,0,,0,0,1,0,0,,0
1,0,72,2,1,0,8000,,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
1,1,22,1,1,,4000,,1,0,0,0,0,0,0,,0,0,0,0,0,,0
1,0,38,2,0,,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,,0
1,0,21,3,1,,0,,0,0,1,0,0,0,0,,0,0,0,0,0,,0
1,0,62,2,0,,2800,,0,1,0,0,0,0,0,1,0,0,0,0,0,,0
1,0,51,2,1,,200,0,0,1,0,0,0,0,0,,0,0,0,0,0,,0
1,0,57,0,1,,2400,,0,0,0,0,0,0,0,,0,0,1,0,0,,0
0,1,21,8,0,5,0,,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,1,23,3,0,35,7000,,1,0,1,0,0,1,0,,0,0,0,0,0,1,0
0,0,43,3,0,,1200,0,1,0,1,0,0,0,0,,0,0,1,0,0,,0
0,1,50,2,0,5,16000,,1,1,0,0,0,0,0,,0,0,0,0,0,0,0
1,0,25,8,0,,12000,,1,0,0,0,1,1,0,,0,0,0,0,0,1,0
1,0,50,3,1,,3000,0,0,0,1,0,0,0,0,,0,1,1,0,0,,0
1,0,56,2,0,,600,,0,1,0,0,0,0,0,,0,0,0,0,0,,0
1,1,63,6,1,,14000,0,0,0,0,1,0,0,0,,0,0,0,0,0,,0
0,0,56,2,0,,4800,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
1,0,44,3,0,15,800,0,1,0,1,0,0,1,0,1,0,0,0,0,0,,0
1,1,43,3,0,,12000,,1,0,1,0,0,0,0,,0,0,0,0,0,,0
0,1,82,0,0,30,6800,,0,0,0,0,0,0,0,,0,0,0,0,0,1,0
0,0,76,2,1,10,300,,0,1,0,0,0,0,1,,0,0,0,0,0,0,0
1,1,35,3,0,,7200,0,1,0,1,0,0,1,0,,0,0,0,0,0,,0
1,0,81,0,0,,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
1,1,58,3,0,,15200,,0,0,1,0,0,1,0,,0,0,0,0,0,1,0
1,0,42,2,0,,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,,0
0,0,61,8,1,10,9000,,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0
0,0,50,3,0,,6000,,0,0,1,0,0,0,0,,0,0,0,0,0,,0
0,1,55,3,0,,6000,0,1,0,1,0,0,0,0,,0,0,0,0,0,,0
0,1,78,0,1,20,6000,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
0,0,27,3,0,,0,0,1,0,1,0,0,0,0,,0,0,0,0,0,,0
0,0,33,6,1,,5000,,1,0,0,1,0,0,0,,0,0,0,0,0,,0
1,0,26,2,0,,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,,0
0,0,64,2,0,,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,,0
1,0,55,2,1,0,2000,0,1,1,0,0,0,0,0,0,0,0,1,0,0,,0
1,0,28,6,1,,0,,1,0,0,1,0,0,0,,0,1,1,0,0,,0
0,1,24,3,0,,6000,,1,0,1,0,0,0,0,,0,0,1,0,0,,0
1,1,74,2,1,,0,,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
1,0,88,2,0,,0,,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
1,0,34,3,0,,6800,0,0,0,1,0,0,1,0,,0,0,0,0,0,1,1
1,1,43,2,1,,0,,0,1,0,0,0,0,0,,0,0,0,0,0,,0
1,0,67,2,1,,300,0,0,1,0,0,0,0,0,,0,0,0,0,0,,0
0,0,78,0,0,,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
0,0,21,6,0,,0,,1,0,0,1,0,0,0,1,0,0,0,0,0,,0
1,0,53,3,1,,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,,0
1,0,61,3,0,0,1400,,0,0,1,0,0,0,0,,0,0,0,0,0,0,0
0,1,50,6,1,,12600,,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0
1,0,67,2,0,,0,,1,1,0,0,0,0,0,,0,0,0,0,0,0,0
0,0,67,10,0,30,0,,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0
1,0,27,3,1,,0,0,1,0,1,0,0,0,0,,0,1,0,0,0,,0
1,0,39,2,0,30,0,,1,1,0,0,0,0,0,,0,0,0,0,0,0,0
1,1,32,3,0,,9200,1,0,0,1,0,0,1,0,0,0,1,1,1,0,,0
0,0,63,2,0,,4000,0,1,1,0,0,0,0,0,1,0,0,0,0,0,,0
1,0,38,2,0,0,0,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,35,6,1,15,29000,,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0
0,1,38,8,1,,4800,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
0,0,36,6,0,,0,0,1,0,0,1,0,1,0,,0,0,0,0,0,,0
1,1,67,3,0,40,0,,1,0,1,0,0,0,1,,0,0,0,0,0,0,0
1,1,45,2,0,,16000,,1,1,0,0,0,1,0,,0,0,0,0,0,,0
0,0,19,3,0,,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,,0
0,1,37,0,0,,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,0
0,1,62,8,0,,6000,,0,0,0,0,1,0,0,,0,0,0,0,0,,0
0,0,55,2,0,5,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,,0
1,0,32,2,1,0,0,0,0,1,0,0,0,0,0,,0,0,1,0,0,0,0
1,1,56,3,0,,2400,0,0,0,1,0,0,0,0,,0,0,0,0,0,,0
0,0,32,3,0,40,9600,,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
1,1,34,10,1,,0,0,1,0,0,0,1,0,0,,0,0,1,0,0,0,0
1,1,35,8,1,15,8000,,0,0,0,0,1,1,0,,0,1,1,0,0,1,0
1,1,42,2,1,,0,0,1,1,0,0,0,0,0,,0,0,0,0,0,0,0
0,1,52,3,1,,6400,0,0,0,1,0,0,1,0,,0,0,0,0,0,1,0
1,0,29,2,1,,0,0,0,1,0,0,0,0,0,,0,1,0,0,0,,0
0,0,66,2,0,,6000,,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
0,1,87,3,0,,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0
1,1,39,3,1,20,12000,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0
0,0,55,2,1,,4000,0,1,1,0,0,0,0,0,,0,0,0,0,0,,0
1,0,43,2,0,,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0
1,0,18,6,0,20,6800,,1,0,0,1,0,0,0,,0,0,0,0,0,,0
1,0,39,2,1,,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,57,8,0,10,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0
1,0,34,2,0,15,10000,,1,1,0,0,0,1,1,,0,0,0,0,0,1,0
0,1,77,6,0,,1200,,0,0,0,1,0,0,0,,0,0,0,0,0,0,0
